transaction_id,order_id,merchant_id,customer_id,order_date,order_amount,currency,payment_method,payment_count,payment_total,payment_statuses,payment_dates,payment_ids,payment_methods,bank_transaction_count,bank_total,bank_references,bank_dates,bank_transaction_types,settlement_count,settlement_gross_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,settlement_net_total,settlement_dates,settlement_ids,settlement_references,settlement_statuses,clean_payment_dates,clean_payment_total,clean_settlement_date,clean_settlement_gross,clean_settlement_fee,clean_settlement_tax,clean_settlement_adjustment,clean_settlement_refund,clean_settlement_chargeback,clean_settlement_net,clean_bank_reference
TXN00849,ORD00849,MERCHANT_001,CUST0025,2026-04-17,2499,INR,WALLET,1.0,2499.0,FAILED,2026-04-18,PAY00849,WALLET,1,2499,TXN00849,2026-04-18,CREDIT,1.0,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,2026-04-19,SET00849,SET00849,SETTLED,2026-04-18,2499,2026-04-19,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,TXN00849
TXN00850,ORD00850,MERCHANT_005,CUST0064,2026-03-06,2499,INR,CARD,1.0,2499.0,SUCCESS,2026-03-08,PAY00850,CARD,1,2499,TXN00850,2026-03-08,CREDIT,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,2026-03-07,SET00850,SET00850,SETTLED,2026-03-08,2499,2026-03-07,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,TXN00850
TXN00851,ORD00851,MERCHANT_001,CUST0106,2026-03-19,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-03-29,PAY00851,UPI,1,1999,TXN00851,2026-03-19,CREDIT,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,2026-03-21,SET00851,SET00851,SETTLED,2026-03-19,1999,2026-03-21,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,TXN00851
TXN00852,ORD00852,MERCHANT_003,CUST0267,2026-06-09,3999,INR,CARD,1.0,3999.0,SUCCESS,2026-06-10,PAY00852,CARD,1,3999,TXN00852,2026-06-10,CREDIT,1.0,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,2026-06-10,SET00852,SET00852,SETTLED,2026-06-10,3999,2026-06-10,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,TXN00852
TXN00853,ORD00853,MERCHANT_001,CUST0215,2026-05-11,5999,INR,UPI,1.0,5999.0,SUCCESS,2026-05-11,PAY00853,UPI,1,5999,TXN00853,2026-05-11,CREDIT,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,2026-05-12,SET00853,SET00853,SETTLED,2026-05-11,5999,2026-05-12,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,TXN00853
TXN00854,ORD00854,MERCHANT_001,CUST0145,2026-01-28,2499,INR,CARD,1.0,2499.0,SUCCESS,2026-01-30,PAY00854,CARD,1,2499,TXN00854,2026-01-30,CREDIT,1.0,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,2026-01-31,SET00854,SET00854,SETTLED,2026-01-30,2499,2026-01-31,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,TXN00854
TXN00855,ORD00855,MERCHANT_003,CUST0103,2026-05-14,799,INR,NETBANKING,1.0,799.0,SUCCESS,2026-05-15,PAY00855,NETBANKING,1,799,TXN00855,2026-05-15,CREDIT,1.0,799.0,15.98,2.88,0.0,0.0,0.0,780.14,2026-05-16,SET00855,SET00855,SETTLED,2026-05-15,799,2026-05-16,799.0,15.98,2.88,0.0,0.0,0.0,780.14,TXN00855
TXN00856,ORD00856,MERCHANT_003,CUST0210,2026-02-11,199,INR,WALLET,1.0,199.0,SUCCESS,2026-02-13,PAY00856,WALLET,1,199,TXN00856,2026-02-13,CREDIT,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,2026-02-13,SET00856,SET00856,SETTLED,2026-02-13,199,2026-02-13,199.0,3.58,0.64,0.0,0.0,0.0,194.78,TXN00856
TXN00857,ORD00857,MERCHANT_004,CUST0107,2026-03-26,799,INR,UPI,1.0,799.0,SUCCESS,2026-03-26,PAY00857,UPI,1,799,TXN00857,2026-03-26,CREDIT,1.0,799.0,15.98,2.88,0.0,0.0,0.0,780.14,2026-03-28,SET00857,SET00857,SETTLED,2026-03-26,799,2026-03-28,799.0,15.98,2.88,0.0,0.0,0.0,780.14,TXN00857
TXN00858,ORD00858,MERCHANT_001,CUST0007,2026-01-29,9999,INR,WALLET,1.0,9999.0,SUCCESS,2026-01-30,PAY00858,WALLET,1,9999,TXN00858,2026-01-30,CREDIT,1.0,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,2026-01-31,SET00858,SET00858,SETTLED,2026-01-30,9999,2026-01-31,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,TXN00858
TXN00859,ORD00859,MERCHANT_001,CUST0077,2026-05-11,299,INR,UPI,1.0,299.0,SUCCESS,2026-05-12,PAY00859,UPI,1,299,TXN00859,2026-05-12,CREDIT,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,2026-05-13,SET00859,SET00859,SETTLED,2026-05-12,299,2026-05-13,299.0,5.98,1.08,0.0,0.0,0.0,291.94,TXN00859
TXN00860,ORD00860,MERCHANT_002,CUST0132,2026-04-27,999,INR,NETBANKING,1.0,999.0,SUCCESS,2026-04-28,PAY00860,NETBANKING,1,999,TXN00860,2026-04-28,CREDIT,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,2026-04-30,SET00860,SET00860,SETTLED,2026-04-28,999,2026-04-30,999.0,11.99,2.16,0.0,0.0,0.0,984.85,TXN00860
TXN00861,ORD00861,MERCHANT_001,CUST0238,2026-01-26,9999,INR,CARD,1.0,9999.0,SUCCESS,2026-01-27,PAY00861,CARD,1,9999,TXN00861,2026-01-27,CREDIT,1.0,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,2026-01-27,SET00861,SET00861,SETTLED,2026-01-27,9999,2026-01-27,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,TXN00861
TXN00862,ORD00862,MERCHANT_003,CUST0021,2026-04-03,7999,INR,NETBANKING,1.0,7999.0,SUCCESS,2026-04-04,PAY00862,NETBANKING,1,7999,TXN00862,2026-04-04,CREDIT,1.0,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,2026-04-05,SET00862,SET00862,SETTLED,2026-04-04,7999,2026-04-05,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,TXN00862
TXN00863,ORD00863,MERCHANT_001,CUST0219,2026-01-25,9999,INR,UPI,1.0,9999.0,SUCCESS,2026-01-27,PAY00863,UPI,1,9999,TXN00863,2026-01-27,CREDIT,1.0,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,2026-01-26,SET00863,SET00863,SETTLED,2026-01-27,9999,2026-01-26,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,TXN00863
TXN00864,ORD00864,MERCHANT_002,CUST0005,2026-06-19,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-06-20,PAY00864,CARD,1,4999,TXN00864,2026-06-20,CREDIT,1.0,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,2026-06-21,SET00864,SET00864,SETTLED,2026-06-20,4999,2026-06-21,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,TXN00864
TXN00865,ORD00865,MERCHANT_003,CUST0169,2026-04-23,3999,INR,NETBANKING,1.0,3999.0,SUCCESS,2026-04-23,PAY00865,NETBANKING,1,3999,TXN00865,2026-04-23,CREDIT,1.0,3999.0,39.99,7.2,0.0,1199.7,0.0,2752.11,2026-04-24,SET00865,SET00865,SETTLED,2026-04-23,3999,2026-04-24,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,TXN00865
TXN00866,ORD00866,MERCHANT_003,CUST0048,2026-03-29,499,INR,UPI,1.0,499.0,SUCCESS,2026-03-29,PAY00866,UPI,1,499,TXN00866,2026-03-29,CREDIT,1.0,499.0,5.99,1.08,0.0,0.0,0.0,491.93,2026-03-31,SET00866,SET00866,SETTLED,2026-03-29,499,2026-03-31,499.0,5.99,1.08,0.0,0.0,0.0,491.93,TXN00866
TXN00867,ORD00867,MERCHANT_004,CUST0206,2026-04-27,999,INR,WALLET,1.0,999.0,SUCCESS,2026-04-27,PAY00867,WALLET,1,999,TXN00867,2026-04-27,CREDIT,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,2026-04-28,SET00867,SET00867,SETTLED,2026-04-27,999,2026-04-28,999.0,11.99,2.16,0.0,0.0,0.0,984.85,TXN00867
TXN00868,ORD00868,MERCHANT_004,CUST0245,2026-06-16,7999,INR,CARD,1.0,7999.0,SUCCESS,2026-06-16,PAY00868,CARD,1,7999,TXN00868,2026-06-16,CREDIT,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,2026-06-19,SET00868,SET00868,SETTLED,2026-06-16,7999,2026-06-19,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,TXN00868
TXN00869,ORD00869,MERCHANT_002,CUST0058,2026-06-28,5999,INR,UPI,1.0,5999.0,SUCCESS,2026-06-28,PAY00869,UPI,1,5999,TXN00869,2026-06-28,CREDIT,1.0,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,2026-06-30,SET00869,SET00869,SETTLED,2026-06-28,5999,2026-06-30,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,TXN00869
TXN00870,ORD00870,MERCHANT_001,CUST0082,2026-04-17,3999,INR,WALLET,1.0,3999.0,SUCCESS,2026-04-18,PAY00870,WALLET,1,3999,TXN00870,2026-04-18,CREDIT,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,2026-04-19,SET00870,SET00870,SETTLED,2026-04-18,3999,2026-04-19,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,TXN00870
TXN00871,ORD00871,MERCHANT_004,CUST0292,2026-02-16,3999,INR,WALLET,1.0,3999.0,SUCCESS,2026-02-16,PAY00871,WALLET,1,3999,TXN00871,2026-02-16,CREDIT,1.0,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,2026-02-17,SET00871,SET00871,SETTLED,2026-02-16,3999,2026-02-17,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,TXN00871
TXN00872,ORD00872,MERCHANT_005,CUST0184,2026-01-08,9999,INR,CARD,1.0,9999.0,SUCCESS,2026-01-09,PAY00872,CARD,1,9999,TXN00872,2026-01-09,CREDIT,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,2026-01-09,SET00872,SET00872,SETTLED,2026-01-09,9999,2026-01-09,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,TXN00872
TXN00873,ORD00873,MERCHANT_004,CUST0248,2026-01-29,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-01-30,PAY00873,WALLET,1,1999,TXN00873,2026-01-30,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-01-31,SET00873,SET00873,SETTLED,2026-01-30,1999,2026-01-31,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00873
TXN00874,ORD00874,MERCHANT_001,CUST0024,2026-03-08,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-03-09,PAY00874,NETBANKING,1,4999,TXN00874,2026-03-09,CREDIT,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,2026-03-09,SET00874,SET00874,SETTLED,2026-03-09,4999,2026-03-09,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,TXN00874
TXN00875,ORD00875,MERCHANT_005,CUST0007,2026-05-28,5999,INR,CARD,1.0,5999.0,SUCCESS,2026-05-30,PAY00875,CARD,1,5999,TXN00875,2026-05-30,CREDIT,1.0,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,2026-05-29,SET00875,SET00875,SETTLED,2026-05-30,5999,2026-05-29,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,TXN00875
TXN00876,ORD00876,MERCHANT_005,CUST0174,2026-05-14,5999,INR,UPI,1.0,5999.0,SUCCESS,2026-05-15,PAY00876,UPI,1,5999,TXN00876,2026-05-15,CREDIT,1.0,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,2026-05-15,SET00876,SET00876,SETTLED,2026-05-15,5999,2026-05-15,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,TXN00876
TXN00877,ORD00877,MERCHANT_002,CUST0222,2026-05-04,1499,INR,WALLET,1.0,1499.0,SUCCESS,2026-05-04,PAY00877,WALLET,1,1499,TXN00877,2026-05-04,CREDIT,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,2026-05-05,SET00877,SET00877,SETTLED,2026-05-04,1499,2026-05-05,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,TXN00877
TXN00878,ORD00878,MERCHANT_005,CUST0077,2026-06-06,199,INR,UPI,1.0,199.0,SUCCESS,2026-06-06,PAY00878,UPI,1,199,TXN00878,2026-06-06,CREDIT,1.0,199.0,3.58,0.64,0.0,39.8,0.0,154.98,2026-06-09,SET00878,SET00878,SETTLED,2026-06-06,199,2026-06-09,199.0,3.58,0.64,0.0,0.0,0.0,194.78,TXN00878
TXN00879,ORD00879,MERCHANT_005,CUST0081,2026-05-01,9999,INR,WALLET,1.0,9999.0,SUCCESS,2026-05-02,PAY00879,WALLET,1,9999,TXN00879,2026-05-02,CREDIT,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,2026-05-02,SET00879,SET00879,SETTLED,2026-05-02,9999,2026-05-02,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,TXN00879
TXN00880,ORD00880,MERCHANT_001,CUST0085,2026-05-06,1499,INR,CARD,1.0,1499.0,SUCCESS,2026-05-06,PAY00880,CARD,1,1499,TXN00880,2026-05-06,CREDIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2026-05-06,1499,2026-05-09,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,TXN00880
TXN00881,ORD00881,MERCHANT_003,CUST0170,2026-01-13,2999,INR,CARD,1.0,2999.0,SUCCESS,2026-01-13,PAY00881,CARD,1,2999,TXN00881,2026-01-13,CREDIT,1.0,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,2026-01-14,SET00881,SET00881,SETTLED,2026-01-13,2999,2026-01-14,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,TXN00881
TXN00882,ORD00882,MERCHANT_004,CUST0282,2026-04-14,9999,INR,CARD,1.0,9999.0,SUCCESS,2026-04-15,PAY00882,CARD,1,9999,TXN00882,2026-04-15,CREDIT,1.0,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,2026-04-15,SET00882,SET00882,SETTLED,2026-04-15,9999,2026-04-15,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,TXN00882
TXN00883,ORD00883,MERCHANT_004,CUST0041,2026-04-24,7999,INR,WALLET,1.0,7999.0,SUCCESS,2026-04-24,PAY00883,WALLET,1,7999,TXN00883,2026-04-24,CREDIT,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,2026-04-27,SET00883,SET00883,SETTLED,2026-04-24,7999,2026-04-27,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,TXN00883
TXN00884,ORD00884,MERCHANT_004,CUST0046,2026-04-25,1499,INR,UPI,1.0,1499.0,SUCCESS,2026-04-25,PAY00884,UPI,1,1499,TXN00884,2026-04-25,CREDIT,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,2026-04-26,SET00884,SET00884,SETTLED,2026-04-25,1499,2026-04-26,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,TXN00884
TXN00885,ORD00885,MERCHANT_001,CUST0255,2026-01-27,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-01-27,PAY00885,WALLET,1,1999,TXN00885,2026-01-27,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-01-30,SET00885,SET00885,SETTLED,2026-01-27,1999,2026-01-30,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00885
TXN00886,ORD00886,MERCHANT_005,CUST0019,2026-05-21,199,INR,UPI,1.0,199.0,SUCCESS,2026-05-21,PAY00886,UPI,1,199,TXN00886,2026-05-21,CREDIT,1.0,199.0,3.98,0.72,0.0,0.0,0.0,194.3,2026-05-22,SET00886,SET00886,SETTLED,2026-05-21,199,2026-05-22,199.0,3.98,0.72,0.0,0.0,0.0,194.3,TXN00886
TXN00887,ORD00887,MERCHANT_005,CUST0156,2026-05-24,799,INR,WALLET,1.0,799.0,SUCCESS,2026-05-24,PAY00887,WALLET,1,799,TXN00887,2026-05-24,CREDIT,1.0,799.0,7.99,1.44,0.0,0.0,0.0,789.57,2026-05-27,SET00887,SET00887,SETTLED,2026-05-24,799,2026-05-27,799.0,7.99,1.44,0.0,0.0,0.0,789.57,TXN00887
TXN00888,ORD00888,MERCHANT_003,CUST0175,2026-01-14,9999,INR,CARD,1.0,9999.0,SUCCESS,2026-01-15,PAY00888,CARD,1,9999,TXN00888,2026-01-15,CREDIT,1.0,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,2026-01-15,SET00888,SET00888,SETTLED,2026-01-15,9999,2026-01-15,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,TXN00888
TXN00889,ORD00889,MERCHANT_003,CUST0233,2026-05-24,7999,INR,WALLET,1.0,7999.0,SUCCESS,2026-05-26,PAY00889,WALLET,1,7999,TXN00889,2026-05-26,CREDIT,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,2026-05-26,SET00889,SET00889,SETTLED,2026-05-26,7999,2026-05-26,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,TXN00889
TXN00890,ORD00890,MERCHANT_004,CUST0187,2026-01-30,299,INR,CARD,1.0,299.0,SUCCESS,2026-01-30,PAY00890,CARD,1,299,TXN00890,2026-01-30,CREDIT,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,2026-01-31,SET00890,SET00890,SETTLED,2026-01-30,299,2026-01-31,299.0,5.98,1.08,0.0,0.0,0.0,291.94,TXN00890
TXN00891,ORD00891,MERCHANT_003,CUST0002,2026-04-01,9999,INR,NETBANKING,1.0,9999.0,SUCCESS,2026-04-02,PAY00891,NETBANKING,1,9999,TXN00891,2026-04-02,CREDIT,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,2026-04-02,SET00891,SET00891,SETTLED,2026-04-02,9999,2026-04-02,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,TXN00891
TXN00892,ORD00892,MERCHANT_005,CUST0281,2026-04-06,5999,INR,UPI,2.0,11998.0,SUCCESS,2026-04-06,PAY00892|PAY00892_DUP,UPI,1,5999,TXN00892,2026-04-06,CREDIT,1.0,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,2026-04-08,SET00892,SET00892,SETTLED,2026-04-06,5999,2026-04-08,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,TXN00892
TXN00893,ORD00893,MERCHANT_002,CUST0024,2026-05-07,499,INR,WALLET,1.0,499.0,SUCCESS,2026-05-18,PAY00893,WALLET,1,499,TXN00893,2026-05-08,CREDIT,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,2026-05-08,SET00893,SET00893,SETTLED,2026-05-08,499,2026-05-08,499.0,7.48,1.35,0.0,0.0,0.0,490.17,TXN00893
TXN00894,ORD00894,MERCHANT_003,CUST0055,2026-06-06,799,INR,CARD,1.0,799.0,SUCCESS,2026-06-06,PAY00894,CARD,1,799,TXN00894,2026-06-06,CREDIT,1.0,799.0,9.59,1.73,0.0,0.0,0.0,787.68,2026-06-07,SET00894,SET00894,SETTLED,2026-06-06,799,2026-06-07,799.0,9.59,1.73,0.0,0.0,0.0,787.68,TXN00894
TXN00895,ORD00895,MERCHANT_004,CUST0062,2026-02-25,2499,INR,CARD,1.0,2499.0,SUCCESS,2026-02-25,PAY00895,CARD,1,2499,TXN00895,2026-02-25,CREDIT,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,2026-02-26,SET00895,SET00895,SETTLED,2026-02-25,2499,2026-02-26,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,TXN00895
TXN00896,ORD00896,MERCHANT_001,CUST0174,2026-04-17,199,INR,UPI,1.0,199.0,SUCCESS,2026-04-17,PAY00896,UPI,1,199,TXN00896,2026-04-17,CREDIT,1.0,199.0,2.39,0.43,0.0,0.0,0.0,0.0,2026-04-19,SET00896,SET00896,SETTLED,2026-04-17,199,2026-04-19,199.0,2.39,0.43,0.0,0.0,0.0,196.18,TXN00896
TXN00897,ORD00897,MERCHANT_004,CUST0231,2026-06-18,3999,INR,CARD,2.0,7998.0,SUCCESS,2026-06-20,PAY00897|PAY00897_DUP,CARD,1,3999,TXN00897,2026-06-20,CREDIT,1.0,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,2026-06-19,SET00897,SET00897,SETTLED,2026-06-20,3999,2026-06-19,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,TXN00897
TXN00898,ORD00898,MERCHANT_001,CUST0256,2026-05-16,5999,INR,UPI,1.0,5999.0,SUCCESS,2026-05-17,PAY00898,UPI,1,5999,TXN00898,2026-05-17,CREDIT,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,2026-05-17,SET00898,SET00898,SETTLED,2026-05-17,5999,2026-05-17,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,TXN00898
TXN00899,ORD00899,MERCHANT_004,CUST0284,2026-05-30,2499,INR,CARD,1.0,2499.0,SUCCESS,2026-05-31,PAY00899,CARD,1,2499,TXN00899,2026-05-31,CREDIT,1.0,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,2026-05-31,SET00899,SET00899,SETTLED,2026-05-31,2499,2026-05-31,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,TXN00899
TXN00900,ORD00900,MERCHANT_002,CUST0297,2026-02-02,299,INR,WALLET,1.0,299.0,SUCCESS,2026-02-03,PAY00900,WALLET,1,299,TXN00900,2026-02-03,CREDIT,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,2026-02-04,SET00900,SET00900,SETTLED,2026-02-03,299,2026-02-04,299.0,5.98,1.08,0.0,0.0,0.0,291.94,TXN00900
TXN00901,ORD00901,MERCHANT_005,CUST0165,2026-04-09,1999,INR,CARD,1.0,1999.0,SUCCESS,2026-04-09,PAY00901,CARD,1,1999,TXN00901,2026-04-09,CREDIT,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,2026-04-12,SET00901,SET00901,SETTLED,2026-04-09,1999,2026-04-12,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,TXN00901
TXN00902,ORD00902,MERCHANT_004,CUST0141,2026-03-29,999,INR,WALLET,1.0,999.0,SUCCESS,2026-03-31,PAY00902,WALLET,1,999,TXN00902,2026-03-31,CREDIT,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,2026-03-30,SET00902,SET00902,SETTLED,2026-03-31,999,2026-03-30,999.0,14.98,2.7,0.0,0.0,0.0,981.32,TXN00902
TXN00903,ORD00903,MERCHANT_002,CUST0069,2026-04-16,3999,INR,NETBANKING,1.0,3999.0,SUCCESS,2026-04-17,PAY00903,NETBANKING,1,3999,TXN00903,2026-04-17,CREDIT,1.0,3999.0,47.99,8.64,0.0,0.0,2999.25,943.12,2026-04-18,SET00903,SET00903,SETTLED,2026-04-17,3999,2026-04-18,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,TXN00903
TXN00904,ORD00904,MERCHANT_003,CUST0281,2026-05-22,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-05-24,PAY00904,CARD,1,4999,TXN00904,2026-05-24,CREDIT,1.0,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,2026-05-24,SET00904,SET00904,SETTLED,2026-05-24,4999,2026-05-24,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,TXN00904
TXN00905,ORD00905,MERCHANT_002,CUST0103,2026-06-09,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-06-11,PAY00905,NETBANKING,1,5999,TXN00905,2026-06-11,CREDIT,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,2026-06-10,SET00905,SET00905,SETTLED,2026-06-11,5999,2026-06-10,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,TXN00905
TXN00906,ORD00906,MERCHANT_002,CUST0177,2026-06-16,499,INR,NETBANKING,1.0,499.0,SUCCESS,2026-06-17,PAY00906,NETBANKING,1,499,TXN00906,2026-06-17,CREDIT,1.0,499.0,9.98,1.8,0.0,0.0,0.0,487.22,2026-06-17,SET00906,SET00906,SETTLED,2026-06-17,499,2026-06-17,499.0,9.98,1.8,0.0,0.0,0.0,487.22,TXN00906
TXN00907,ORD00907,MERCHANT_003,CUST0060,2026-05-24,2499,INR,WALLET,1.0,2499.0,SUCCESS,2026-05-25,PAY00907,WALLET,1,2499,TXN00907,2026-05-25,CREDIT,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,2026-05-25,SET00907,SET00907,SETTLED,2026-05-25,2499,2026-05-25,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,TXN00907
TXN00908,ORD00908,MERCHANT_003,CUST0274,2026-04-19,7999,INR,UPI,1.0,7999.0,SUCCESS,2026-04-19,PAY00908,UPI,1,7999,TXN00908,2026-04-19,CREDIT,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,2026-04-20,SET00908,SET00908,SETTLED,2026-04-19,7999,2026-04-20,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,TXN00908
TXN00909,ORD00909,MERCHANT_001,CUST0268,2026-01-07,1999,INR,CARD,1.0,1999.0,SUCCESS,2026-01-07,PAY00909,CARD,1,1999,TXN00909,2026-01-07,CREDIT,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,2026-01-08,SET00909,SET00909,SETTLED,2026-01-07,1999,2026-01-08,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,TXN00909
TXN00910,ORD00910,MERCHANT_001,CUST0028,2026-02-21,999,INR,CARD,1.0,999.0,SUCCESS,2026-02-21,PAY00910,CARD,1,999,TXN00910,2026-02-21,CREDIT,2.0,1998.0,39.96,7.2,0.0,0.0,0.0,1950.84,2026-02-23,SET00910|SET00910_DUP,SET00910|SET00910_DUP,SETTLED,2026-02-21,999,2026-02-23,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00910
TXN00911,ORD00911,MERCHANT_003,CUST0147,2026-02-07,9999,INR,UPI,1.0,9999.0,SUCCESS,2026-02-07,PAY00911,UPI,1,9999,TXN00911,2026-02-07,CREDIT,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,2026-02-08,SET00911,SET00911,SETTLED,2026-02-07,9999,2026-02-08,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,TXN00911
TXN00912,ORD00912,MERCHANT_002,CUST0152,2026-05-19,199,INR,NETBANKING,2.0,398.0,SUCCESS,2026-05-20,PAY00912|PAY00912_DUP,NETBANKING,1,199,TXN00912,2026-05-20,CREDIT,1.0,199.0,3.98,0.72,0.0,0.0,0.0,194.3,2026-05-20,SET00912,SET00912,SETTLED,2026-05-20,199,2026-05-20,199.0,3.98,0.72,0.0,0.0,0.0,194.3,TXN00912
TXN00913,ORD00913,MERCHANT_001,CUST0232,2026-06-07,9999,INR,CARD,1.0,9999.0,SUCCESS,2026-06-09,PAY00913,CARD,1,9999,TXN00913,2026-06-09,CREDIT,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,2026-06-08,SET00913,SET00913,SETTLED,2026-06-09,9999,2026-06-08,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,TXN00913
