transaction_id,order_id,order_amount,payment_count,payment_total,payment_dates,clean_payment_dates,bank_references,settlement_dates,clean_settlement_date,bank_transaction_count,bank_total,settlement_count,settlement_gross_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,settlement_net_total,status,exception_type,reason,difference,clean_settlement_net,clean_settlement_gross,clean_settlement_fee,clean_settlement_tax,clean_settlement_adjustment,clean_settlement_refund,clean_settlement_chargeback
TXN00843,ORD00843,2499,2.0,4998.0,2026-03-30,2026-03-30,TXN00843,2026-03-30,2026-03-30,1,2499,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,EXCEPTION,DUPLICATE_PAYMENT,Duplicate payment record detected.,2499.0,2454.77,2499.0,37.48,6.75,0.0,0.0,0.0
TXN00844,ORD00844,199,1.0,199.0,2026-04-15,2026-04-15,TXN00844,2026-04-15,2026-04-15,1,199,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,194.78,199.0,3.58,0.64,0.0,0.0,0.0
TXN00845,ORD00845,5999,1.0,5999.0,2026-02-24,2026-02-24,TXN00845,2026-02-25,2026-02-25,1,5999,1.0,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5871.58,5999.0,107.98,19.44,0.0,0.0,0.0
TXN00846,ORD00846,1499,1.0,1499.0,2026-02-02,2026-02-02,TXN00846,2026-02-03,2026-02-03,1,1499,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1472.47,1499.0,22.48,4.05,0.0,0.0,0.0
TXN00847,ORD00847,3999,1.0,3999.0,2026-05-17,2026-05-17,TXN00847,2026-05-18,2026-05-18,1,3999,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3904.62,3999.0,79.98,14.4,0.0,0.0,0.0
TXN00848,ORD00848,9999,1.0,9999.0,2026-06-19,2026-06-19,TXN00848,2026-06-18,2026-06-18,1,9999,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9822.02,9999.0,149.98,27.0,0.0,0.0,0.0
TXN00849,ORD00849,2499,1.0,2499.0,2026-04-18,2026-04-18,TXN00849,2026-04-19,2026-04-19,1,2499,1.0,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,EXCEPTION,FAILED_PAYMENT,Payment status is FAILED.,2499.0,2469.51,2499.0,24.99,4.5,0.0,0.0,0.0
TXN00850,ORD00850,2499,1.0,2499.0,2026-03-08,2026-03-08,TXN00850,2026-03-07,2026-03-07,1,2499,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2445.92,2499.0,44.98,8.1,0.0,0.0,0.0
TXN00851,ORD00851,1999,1.0,1999.0,2026-03-29,2026-03-19,TXN00851,2026-03-21,2026-03-21,1,1999,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,EXCEPTION,DATE_MISMATCH,Payment date differs from the clean reference date.,0.0,1975.41,1999.0,19.99,3.6,0.0,0.0,0.0
TXN00852,ORD00852,3999,1.0,3999.0,2026-06-10,2026-06-10,TXN00852,2026-06-10,2026-06-10,1,3999,1.0,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3928.22,3999.0,59.98,10.8,0.0,0.0,0.0
TXN00853,ORD00853,5999,1.0,5999.0,2026-05-11,2026-05-11,TXN00853,2026-05-12,2026-05-12,1,5999,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5928.21,5999.0,59.99,10.8,0.0,0.0,0.0
TXN00854,ORD00854,2499,1.0,2499.0,2026-01-30,2026-01-30,TXN00854,2026-01-31,2026-01-31,1,2499,1.0,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2469.51,2499.0,24.99,4.5,0.0,0.0,0.0
TXN00855,ORD00855,799,1.0,799.0,2026-05-15,2026-05-15,TXN00855,2026-05-16,2026-05-16,1,799,1.0,799.0,15.98,2.88,0.0,0.0,0.0,780.14,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,780.14,799.0,15.98,2.88,0.0,0.0,0.0
TXN00856,ORD00856,199,1.0,199.0,2026-02-13,2026-02-13,TXN00856,2026-02-13,2026-02-13,1,199,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,194.78,199.0,3.58,0.64,0.0,0.0,0.0
TXN00857,ORD00857,799,1.0,799.0,2026-03-26,2026-03-26,TXN00857,2026-03-28,2026-03-28,1,799,1.0,799.0,15.98,2.88,0.0,0.0,0.0,780.14,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,780.14,799.0,15.98,2.88,0.0,0.0,0.0
TXN00858,ORD00858,9999,1.0,9999.0,2026-01-30,2026-01-30,TXN00858,2026-01-31,2026-01-31,1,9999,1.0,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9881.01,9999.0,99.99,18.0,0.0,0.0,0.0
TXN00859,ORD00859,299,1.0,299.0,2026-05-12,2026-05-12,TXN00859,2026-05-13,2026-05-13,1,299,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,291.94,299.0,5.98,1.08,0.0,0.0,0.0
TXN00860,ORD00860,999,1.0,999.0,2026-04-28,2026-04-28,TXN00860,2026-04-30,2026-04-30,1,999,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,984.85,999.0,11.99,2.16,0.0,0.0,0.0
TXN00861,ORD00861,9999,1.0,9999.0,2026-01-27,2026-01-27,TXN00861,2026-01-27,2026-01-27,1,9999,1.0,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9763.02,9999.0,199.98,36.0,0.0,0.0,0.0
TXN00862,ORD00862,7999,1.0,7999.0,2026-04-04,2026-04-04,TXN00862,2026-04-05,2026-04-05,1,7999,1.0,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7810.22,7999.0,159.98,28.8,0.0,0.0,0.0
TXN00863,ORD00863,9999,1.0,9999.0,2026-01-27,2026-01-27,TXN00863,2026-01-26,2026-01-26,1,9999,1.0,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9881.01,9999.0,99.99,18.0,0.0,0.0,0.0
TXN00864,ORD00864,4999,1.0,4999.0,2026-06-20,2026-06-20,TXN00864,2026-06-21,2026-06-21,1,4999,1.0,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4940.01,4999.0,49.99,9.0,0.0,0.0,0.0
TXN00865,ORD00865,3999,1.0,3999.0,2026-04-23,2026-04-23,TXN00865,2026-04-24,2026-04-24,1,3999,1.0,3999.0,39.99,7.2,0.0,1199.7,0.0,2752.11,EXCEPTION,REFUND,Settlement contains a refund.,1199.7,3951.81,3999.0,39.99,7.2,0.0,0.0,0.0
TXN00866,ORD00866,499,1.0,499.0,2026-03-29,2026-03-29,TXN00866,2026-03-31,2026-03-31,1,499,1.0,499.0,5.99,1.08,0.0,0.0,0.0,491.93,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,491.93,499.0,5.99,1.08,0.0,0.0,0.0
TXN00867,ORD00867,999,1.0,999.0,2026-04-27,2026-04-27,TXN00867,2026-04-28,2026-04-28,1,999,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,984.85,999.0,11.99,2.16,0.0,0.0,0.0
TXN00868,ORD00868,7999,1.0,7999.0,2026-06-16,2026-06-16,TXN00868,2026-06-19,2026-06-19,1,7999,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7829.1,7999.0,143.98,25.92,0.0,0.0,0.0
TXN00869,ORD00869,5999,1.0,5999.0,2026-06-28,2026-06-28,TXN00869,2026-06-30,2026-06-30,1,5999,1.0,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5857.42,5999.0,119.98,21.6,0.0,0.0,0.0
TXN00870,ORD00870,3999,1.0,3999.0,2026-04-18,2026-04-18,TXN00870,2026-04-19,2026-04-19,1,3999,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3904.62,3999.0,79.98,14.4,0.0,0.0,0.0
TXN00871,ORD00871,3999,1.0,3999.0,2026-02-16,2026-02-16,TXN00871,2026-02-17,2026-02-17,1,3999,1.0,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3928.22,3999.0,59.98,10.8,0.0,0.0,0.0
TXN00872,ORD00872,9999,1.0,9999.0,2026-01-09,2026-01-09,TXN00872,2026-01-09,2026-01-09,1,9999,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9822.02,9999.0,149.98,27.0,0.0,0.0,0.0
TXN00873,ORD00873,1999,1.0,1999.0,2026-01-30,2026-01-30,TXN00873,2026-01-31,2026-01-31,1,1999,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1956.54,1999.0,35.98,6.48,0.0,0.0,0.0
TXN00874,ORD00874,4999,1.0,4999.0,2026-03-09,2026-03-09,TXN00874,2026-03-09,2026-03-09,1,4999,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4881.02,4999.0,99.98,18.0,0.0,0.0,0.0
TXN00875,ORD00875,5999,1.0,5999.0,2026-05-30,2026-05-30,TXN00875,2026-05-29,2026-05-29,1,5999,1.0,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5892.82,5999.0,89.98,16.2,0.0,0.0,0.0
TXN00876,ORD00876,5999,1.0,5999.0,2026-05-15,2026-05-15,TXN00876,2026-05-15,2026-05-15,1,5999,1.0,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5892.82,5999.0,89.98,16.2,0.0,0.0,0.0
TXN00877,ORD00877,1499,1.0,1499.0,2026-05-04,2026-05-04,TXN00877,2026-05-05,2026-05-05,1,1499,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1463.62,1499.0,29.98,5.4,0.0,0.0,0.0
TXN00878,ORD00878,199,1.0,199.0,2026-06-06,2026-06-06,TXN00878,2026-06-09,2026-06-09,1,199,1.0,199.0,3.58,0.64,0.0,39.8,0.0,154.98,EXCEPTION,REFUND,Settlement contains a refund.,39.8,194.78,199.0,3.58,0.64,0.0,0.0,0.0
TXN00879,ORD00879,9999,1.0,9999.0,2026-05-02,2026-05-02,TXN00879,2026-05-02,2026-05-02,1,9999,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9822.02,9999.0,149.98,27.0,0.0,0.0,0.0
TXN00880,ORD00880,1499,1.0,1499.0,2026-05-06,2026-05-06,TXN00880,,2026-05-09,1,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,1499.0,1463.62,1499.0,29.98,5.4,0.0,0.0,0.0
TXN00881,ORD00881,2999,1.0,2999.0,2026-01-13,2026-01-13,TXN00881,2026-01-14,2026-01-14,1,2999,1.0,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2945.92,2999.0,44.98,8.1,0.0,0.0,0.0
TXN00882,ORD00882,9999,1.0,9999.0,2026-04-15,2026-04-15,TXN00882,2026-04-15,2026-04-15,1,9999,1.0,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9763.02,9999.0,199.98,36.0,0.0,0.0,0.0
TXN00883,ORD00883,7999,1.0,7999.0,2026-04-24,2026-04-24,TXN00883,2026-04-27,2026-04-27,1,7999,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7885.73,7999.0,95.99,17.28,0.0,0.0,0.0
TXN00884,ORD00884,1499,1.0,1499.0,2026-04-25,2026-04-25,TXN00884,2026-04-26,2026-04-26,1,1499,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1472.47,1499.0,22.48,4.05,0.0,0.0,0.0
TXN00885,ORD00885,1999,1.0,1999.0,2026-01-27,2026-01-27,TXN00885,2026-01-30,2026-01-30,1,1999,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1956.54,1999.0,35.98,6.48,0.0,0.0,0.0
TXN00886,ORD00886,199,1.0,199.0,2026-05-21,2026-05-21,TXN00886,2026-05-22,2026-05-22,1,199,1.0,199.0,3.98,0.72,0.0,0.0,0.0,194.3,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,194.3,199.0,3.98,0.72,0.0,0.0,0.0
TXN00887,ORD00887,799,1.0,799.0,2026-05-24,2026-05-24,TXN00887,2026-05-27,2026-05-27,1,799,1.0,799.0,7.99,1.44,0.0,0.0,0.0,789.57,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,789.57,799.0,7.99,1.44,0.0,0.0,0.0
TXN00888,ORD00888,9999,1.0,9999.0,2026-01-15,2026-01-15,TXN00888,2026-01-15,2026-01-15,1,9999,1.0,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9763.02,9999.0,199.98,36.0,0.0,0.0,0.0
TXN00889,ORD00889,7999,1.0,7999.0,2026-05-26,2026-05-26,TXN00889,2026-05-26,2026-05-26,1,7999,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7857.42,7999.0,119.98,21.6,0.0,0.0,0.0
TXN00890,ORD00890,299,1.0,299.0,2026-01-30,2026-01-30,TXN00890,2026-01-31,2026-01-31,1,299,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,291.94,299.0,5.98,1.08,0.0,0.0,0.0
TXN00891,ORD00891,9999,1.0,9999.0,2026-04-02,2026-04-02,TXN00891,2026-04-02,2026-04-02,1,9999,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9786.62,9999.0,179.98,32.4,0.0,0.0,0.0
TXN00892,ORD00892,5999,2.0,11998.0,2026-04-06,2026-04-06,TXN00892,2026-04-08,2026-04-08,1,5999,1.0,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,EXCEPTION,DUPLICATE_PAYMENT,Duplicate payment record detected.,5999.0,5892.82,5999.0,89.98,16.2,0.0,0.0,0.0
TXN00893,ORD00893,499,1.0,499.0,2026-05-18,2026-05-08,TXN00893,2026-05-08,2026-05-08,1,499,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,EXCEPTION,DATE_MISMATCH,Payment date differs from the clean reference date.,0.0,490.17,499.0,7.48,1.35,0.0,0.0,0.0
TXN00894,ORD00894,799,1.0,799.0,2026-06-06,2026-06-06,TXN00894,2026-06-07,2026-06-07,1,799,1.0,799.0,9.59,1.73,0.0,0.0,0.0,787.68,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,787.68,799.0,9.59,1.73,0.0,0.0,0.0
TXN00895,ORD00895,2499,1.0,2499.0,2026-02-25,2026-02-25,TXN00895,2026-02-26,2026-02-26,1,2499,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2454.77,2499.0,37.48,6.75,0.0,0.0,0.0
TXN00896,ORD00896,199,1.0,199.0,2026-04-17,2026-04-17,TXN00896,2026-04-19,2026-04-19,1,199,1.0,199.0,2.39,0.43,0.0,0.0,0.0,0.0,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,196.18,196.18,199.0,2.39,0.43,0.0,0.0,0.0
TXN00897,ORD00897,3999,2.0,7998.0,2026-06-20,2026-06-20,TXN00897,2026-06-19,2026-06-19,1,3999,1.0,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,EXCEPTION,DUPLICATE_PAYMENT,Duplicate payment record detected.,3999.0,3942.37,3999.0,47.99,8.64,0.0,0.0,0.0
TXN00898,ORD00898,5999,1.0,5999.0,2026-05-17,2026-05-17,TXN00898,2026-05-17,2026-05-17,1,5999,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5928.21,5999.0,59.99,10.8,0.0,0.0,0.0
TXN00899,ORD00899,2499,1.0,2499.0,2026-05-31,2026-05-31,TXN00899,2026-05-31,2026-05-31,1,2499,1.0,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2469.51,2499.0,24.99,4.5,0.0,0.0,0.0
TXN00900,ORD00900,299,1.0,299.0,2026-02-03,2026-02-03,TXN00900,2026-02-04,2026-02-04,1,299,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,291.94,299.0,5.98,1.08,0.0,0.0,0.0
TXN00901,ORD00901,1999,1.0,1999.0,2026-04-09,2026-04-09,TXN00901,2026-04-12,2026-04-12,1,1999,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1951.82,1999.0,39.98,7.2,0.0,0.0,0.0
TXN00902,ORD00902,999,1.0,999.0,2026-03-31,2026-03-31,TXN00902,2026-03-30,2026-03-30,1,999,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,981.32,999.0,14.98,2.7,0.0,0.0,0.0
TXN00903,ORD00903,3999,1.0,3999.0,2026-04-17,2026-04-17,TXN00903,2026-04-18,2026-04-18,1,3999,1.0,3999.0,47.99,8.64,0.0,0.0,2999.25,943.12,EXCEPTION,CHARGEBACK,Settlement contains a chargeback.,2999.25,3942.37,3999.0,47.99,8.64,0.0,0.0,0.0
TXN00904,ORD00904,4999,1.0,4999.0,2026-05-24,2026-05-24,TXN00904,2026-05-24,2026-05-24,1,4999,1.0,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4892.82,4999.0,89.98,16.2,0.0,0.0,0.0
TXN00905,ORD00905,5999,1.0,5999.0,2026-06-11,2026-06-11,TXN00905,2026-06-10,2026-06-10,1,5999,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5914.05,5999.0,71.99,12.96,0.0,0.0,0.0
TXN00906,ORD00906,499,1.0,499.0,2026-06-17,2026-06-17,TXN00906,2026-06-17,2026-06-17,1,499,1.0,499.0,9.98,1.8,0.0,0.0,0.0,487.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,487.22,499.0,9.98,1.8,0.0,0.0,0.0
TXN00907,ORD00907,2499,1.0,2499.0,2026-05-25,2026-05-25,TXN00907,2026-05-25,2026-05-25,1,2499,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2445.92,2499.0,44.98,8.1,0.0,0.0,0.0
TXN00908,ORD00908,7999,1.0,7999.0,2026-04-19,2026-04-19,TXN00908,2026-04-20,2026-04-20,1,7999,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7829.1,7999.0,143.98,25.92,0.0,0.0,0.0
TXN00909,ORD00909,1999,1.0,1999.0,2026-01-07,2026-01-07,TXN00909,2026-01-08,2026-01-08,1,1999,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1970.69,1999.0,23.99,4.32,0.0,0.0,0.0
TXN00910,ORD00910,999,1.0,999.0,2026-02-21,2026-02-21,TXN00910,2026-02-23,2026-02-23,1,999,2.0,1998.0,39.96,7.2,0.0,0.0,0.0,1950.84,EXCEPTION,DUPLICATE_SETTLEMENT,Duplicate settlement record detected.,-47.16,975.42,999.0,19.98,3.6,0.0,0.0,0.0
TXN00911,ORD00911,9999,1.0,9999.0,2026-02-07,2026-02-07,TXN00911,2026-02-08,2026-02-08,1,9999,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9786.62,9999.0,179.98,32.4,0.0,0.0,0.0
TXN00912,ORD00912,199,2.0,398.0,2026-05-20,2026-05-20,TXN00912,2026-05-20,2026-05-20,1,199,1.0,199.0,3.98,0.72,0.0,0.0,0.0,194.3,EXCEPTION,DUPLICATE_PAYMENT,Duplicate payment record detected.,199.0,194.3,199.0,3.98,0.72,0.0,0.0,0.0
TXN00913,ORD00913,9999,1.0,9999.0,2026-06-09,2026-06-09,TXN00913,2026-06-08,2026-06-08,1,9999,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9822.02,9999.0,149.98,27.0,0.0,0.0,0.0
TXN00914,ORD00914,2999,1.0,2999.0,2026-03-02,2026-03-02,TXN00914,2026-03-04,2026-03-04,1,2999,1.0,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2956.53,2999.0,35.99,6.48,0.0,0.0,0.0
TXN00915,ORD00915,1999,1.0,1999.0,2026-04-10,2026-04-10,TXN00915,2026-04-11,2026-04-11,1,1999,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1951.82,1999.0,39.98,7.2,0.0,0.0,0.0
TXN00916,ORD00916,5999,1.0,5999.0,2026-01-06,2026-01-06,TXN00916,2026-01-06,2026-01-06,1,5999,1.0,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5871.58,5999.0,107.98,19.44,0.0,0.0,0.0
TXN00917,ORD00917,9999,1.0,9999.0,2026-04-25,2026-04-25,TXN00917,2026-04-25,2026-04-25,1,9999,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9786.62,9999.0,179.98,32.4,0.0,0.0,0.0
TXN00918,ORD00918,5999,1.0,5999.0,2026-05-20,2026-05-20,TXN00918,2026-05-22,2026-05-22,1,5999,1.0,5999.0,119.98,21.6,100.0,0.0,0.0,5957.42,EXCEPTION,UNKNOWN_ADJUSTMENT,Settlement contains an unexpected adjustment.,100.0,5857.42,5999.0,119.98,21.6,0.0,0.0,0.0
TXN00919,ORD00919,499,1.0,499.0,2026-04-26,2026-04-26,TXN00919,2026-04-27,2026-04-27,1,499,1.0,499.0,5.99,1.08,0.0,0.0,0.0,491.93,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,491.93,499.0,5.99,1.08,0.0,0.0,0.0
TXN00920,ORD00920,299,1.0,299.0,2026-05-13,2026-05-13,TXN00920,2026-05-13,2026-05-13,1,299,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,291.94,299.0,5.98,1.08,0.0,0.0,0.0
TXN00921,ORD00921,2999,1.0,2999.0,2026-03-14,2026-03-14,TXN00921,2026-03-14,2026-03-14,1,2999,1.0,2999.0,44.98,8.1,0.0,0.0,2999.0,-53.08,EXCEPTION,CHARGEBACK,Settlement contains a chargeback.,2999.0,2945.92,2999.0,44.98,8.1,0.0,0.0,0.0
TXN00922,ORD00922,9999,1.0,9999.0,2026-05-30,2026-05-30,TXN00922,2026-06-05,2026-05-31,1,9999,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,EXCEPTION,SETTLEMENT_DELAY,Settlement date differs from the clean reference date.,0.0,9786.62,9999.0,179.98,32.4,0.0,0.0,0.0
TXN00923,ORD00923,5999,1.0,5999.0,2026-05-01,2026-05-01,TXN00923,2026-05-01,2026-05-01,1,5999,1.0,5999.0,119.98,21.6,0.0,0.0,0.0,5107.42,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,750.0,5857.42,5999.0,119.98,21.6,0.0,0.0,0.0
TXN00924,ORD00924,3999,1.0,3999.0,2026-03-26,2026-03-26,TXN00924,2026-03-25,2026-03-25,1,3999,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3904.62,3999.0,79.98,14.4,0.0,0.0,0.0
TXN00925,ORD00925,2999,0.0,0.0,,2026-05-28,TXN00925,2026-05-28,2026-05-28,1,2999,1.0,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,EXCEPTION,MISSING_PAYMENT,No payment record exists for the transaction.,2999.0,2945.92,2999.0,44.98,8.1,0.0,0.0,0.0
TXN00926,ORD00926,799,1.0,799.0,2026-05-15,2026-05-15,TXN00926,2026-05-16,2026-05-16,1,799,1.0,799.0,9.59,1.73,0.0,0.0,0.0,787.68,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,787.68,799.0,9.59,1.73,0.0,0.0,0.0
TXN00927,ORD00927,499,1.0,499.0,2026-05-10,2026-05-10,TXN00927,2026-05-11,2026-05-11,1,499,1.0,499.0,8.98,1.62,0.0,0.0,0.0,488.4,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,488.4,499.0,8.98,1.62,0.0,0.0,0.0
TXN00928,ORD00928,299,1.0,299.0,2026-04-16,2026-04-16,TXN00928,2026-04-16,2026-04-16,1,299,1.0,299.0,3.59,0.65,0.0,0.0,0.0,294.76,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,294.76,299.0,3.59,0.65,0.0,0.0,0.0
